#timestamp x y z q_w q_x q_y q_z
4.583081007003784 58.053899037774229 0.541675743060046 -0.164216536243674 0.999969606958974 0.006770033180445 0.003109236426049 0.002298794878572
4.687214136123657 59.467296304814958 0.549940375864749 -0.152548202777722 0.999963630529852 0.007443663029599 0.003555392180260 0.002165337087254
4.791348934173584 60.901767225910596 0.557412885610839 -0.141588827113218 0.999957209243855 0.008336231760628 0.003485965351413 0.001983675084625
4.895509004592896 62.325631342128553 0.566804316301184 -0.132132491380818 0.999953769603724 0.008928223166036 0.003135874464617 0.001706393196231
4.999644041061401 63.733808776168480 0.575128605378114 -0.118959290795064 0.999952736155942 0.009077927060539 0.003156878668949 0.001466564555467
5.103775978088379 65.129473182897314 0.591755657346833 -0.107186161913965 0.999959985618320 0.008288276076773 0.003210261505909 0.001012848924958
5.207946062088013 66.489120251635683 0.600299365216982 -0.095950118221641 0.999971064441410 0.006536291354145 0.003835262965003 0.000661765240173
5.312093973159790 67.917291706461995 0.616776826454417 -0.087017111175336 0.999977401062980 0.004874048701233 0.004619985329891 0.000311043620731
5.416228055953979 69.296337039486389 0.633788957438130 -0.081606753279422 0.999981490909026 0.003446039480643 0.005013466330460 -0.000088355028709
5.520364046096802 70.722656332630280 0.642879011214429 -0.078738762157192 0.999986492449393 0.001567448900838 0.004951321754070 -0.000205998998991
5.624469995498657 72.130552606423606 0.654614491032385 -0.074148338018341 0.999988830656571 -0.000423617385712 0.004665365084394 -0.000627279076945
